station,n_chargers,activation_mode,faults,replication,mean_utilization,mean_utilization_static,mean_wait,p_wait_gt_15min,active_charger_hours,scheduled_charger_hours,n_sessions,fault_fraction,throughput_per_hour,drain_cap_hit
Tongxiang_Bus Station,20,heuristic_historical,ON,29,0.5897062519685045,0.2241772687462918,4.613083041718888,0.07094728497820056,5474.170672552093,5460.0,2523,0.19540229885057472,3.5027777777777778,False
Tongxiang_Bus Station,20,heuristic_historical,ON,30,0.5661819390386591,0.21540211487205407,6.334595424487422,0.079296875,5478.434122120218,5460.0,2560,0.15390625,3.5555555555555554,False
Tongxiang_Bus Station,20,heuristic_historical,ON,31,0.5443104656967762,0.20670226339991987,3.0542333711865512,0.05960531614981877,5468.409631162591,5460.0,2483,0.1792186870720902,3.4458333333333333,False
Tongxiang_Bus Station,20,heuristic_historical,ON,32,0.5743354417081731,0.21858522692992088,7.296897852722957,0.08475894245723173,5480.468449638546,5460.0,2572,0.1749611197511664,3.5694444444444446,False
Tongxiang_Bus Station,20,heuristic_historical,ON,33,0.5638805984075996,0.21439841641911536,2.282982119048476,0.041969330104923326,5475.1612400815175,5460.0,2478,0.1791767554479419,3.4402777777777778,False
Tongxiang_Bus Station,20,heuristic_historical,ON,34,0.5826384535646404,0.22155296366945082,4.494710063483258,0.0692399522483088,5475.7159561322005,5460.0,2513,0.18066056506167927,3.488888888888889,False
Tongxiang_Bus Station,20,heuristic_historical,ON,35,0.5658987439269135,0.21504615020298945,6.018528859373203,0.0664763458401305,5472.117752788272,5460.0,2452,0.18433931484502447,3.4055555555555554,False
Tongxiang_Bus Station,20,heuristic_historical,ON,36,0.537410345041882,0.20435651205046376,4.180415027444942,0.044902912621359224,5475.766889633176,5460.0,2472,0.1783980582524272,3.4305555555555554,False
Tongxiang_Bus Station,20,heuristic_historical,ON,37,0.6130559046942934,0.23327407395108932,10.515983511802357,0.11570247933884298,5479.348032004943,5460.0,2541,0.19795356158992522,3.522222222222222,False
Tongxiang_Bus Station,20,heuristic_historical,ON,38,0.5959260017692884,0.22675293035619384,5.468725612524513,0.09681227863046045,5479.274586835906,5460.0,2541,0.19323101141282958,3.5277777777777777,False
Tongxiang_Bus Station,20,heuristic_historical,ON,39,0.5785315171400052,0.22010047279056474,6.2087169581850965,0.07151370679380215,5478.4341289691965,5460.0,2517,0.18196265395311878,3.4944444444444445,False
Tongxiang_Bus Station,20,heuristic_historical,ON,40,0.5411782373875985,0.2057738984110208,5.118424363294369,0.05707196029776675,5475.357160373874,5460.0,2418,0.17990074441687345,3.3541666666666665,False
Tongxiang_Bus Station,20,heuristic_historical,ON,41,0.6038663124535912,0.22945498858614727,7.1936353516263845,0.077345897133883,5471.661140054826,5460.0,2547,0.17000392618767177,3.536111111111111,False
Tongxiang_Bus Station,20,heuristic_historical,ON,42,0.5485080575591682,0.20865157073525065,4.826871843185373,0.055946953999171156,5477.736520330882,5460.0,2413,0.1840033153750518,3.35,False
Tongxiang_Bus Station,20,heuristic_historical,ON,43,0.5550483925047374,0.21081904641558227,3.926763047774482,0.06351132686084142,5469.422683461738,5460.0,2472,0.17435275080906149,3.4319444444444445,False
Tongxiang_Bus Station,20,heuristic_historical,ON,44,0.5336707410413113,0.20272891772579968,1.9259766211376095,0.03175895765472313,5470.22010154672,5460.0,2456,0.1767100977198697,3.408333333333333,False
Tongxiang_Bus Station,20,heuristic_historical,ON,45,0.5741348229959636,0.21818564274719712,3.592253433808502,0.07122153209109731,5472.361420553874,5460.0,2415,0.17598343685300208,3.352777777777778,False
Tongxiang_Bus Station,20,heuristic_historical,ON,46,0.5525707751243272,0.2098631995999382,4.199480276318657,0.07236304170073589,5469.037108520914,5460.0,2446,0.19705641864268192,3.3958333333333335,False
Tongxiang_Bus Station,20,heuristic_historical,ON,47,0.5518718710555395,0.2096403810937367,3.7934670451860493,0.050443906376109765,5470.1492249928415,5460.0,2478,0.1642453591606134,3.438888888888889,False
Tongxiang_Bus Station,20,heuristic_historical,ON,48,0.5668493141808543,0.21544352698127822,4.458155754184328,0.04765751211631664,5473.036150733676,5460.0,2476,0.19143780290791598,3.436111111111111,False
Tongxiang_Bus Station,20,heuristic_historical,ON,49,0.5789699646138112,0.22006211776719473,3.6555377124323707,0.0686125852918878,5473.331415320211,5460.0,2638,0.1853677028051554,3.661111111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,0,0.5172836055936522,0.17857990853618017,1.9310051451374015,0.04012841091492777,5468.384693860103,5460.0,2492,0.19101123595505617,3.459722222222222,False
Tongxiang_Bus Station,22,heuristic_historical,ON,1,0.5538324250169895,0.1914091238111566,2.9096372549567864,0.05423865006026517,5474.43664223111,5460.0,2489,0.18159903575733227,3.451388888888889,False
Tongxiang_Bus Station,22,heuristic_historical,ON,2,0.5678161029748395,0.19635424034713927,6.194401993923552,0.08157467532467533,5477.567738575572,5460.0,2464,0.1810064935064935,3.4208333333333334,False
Tongxiang_Bus Station,22,heuristic_historical,ON,3,0.5620886855026584,0.1941086522381606,3.72823378242784,0.048672566371681415,5470.099524780279,5460.0,2486,0.18061142397425584,3.451388888888889,False
Tongxiang_Bus Station,22,heuristic_historical,ON,4,0.5532319283257359,0.1910501690416535,3.107709033196925,0.04887820512820513,5470.101277014482,5460.0,2496,0.18108974358974358,3.463888888888889,False
Tongxiang_Bus Station,22,heuristic_historical,ON,5,0.5612210726628246,0.19404546480496604,5.974885978943575,0.06145022531749283,5476.772545134446,5460.0,2441,0.17738631708316263,3.390277777777778,False
Tongxiang_Bus Station,22,heuristic_historical,ON,6,0.563822943240495,0.19482703526346484,2.463732041253687,0.048301268931641425,5473.456296114123,5460.0,2443,0.1952517396643471,3.3916666666666666,False
Tongxiang_Bus Station,22,heuristic_historical,ON,7,0.551533238644894,0.19041922130696415,3.9610566766036466,0.052758759565042286,5468.82808534469,5460.0,2483,0.17680225533628674,3.4472222222222224,False
Tongxiang_Bus Station,22,heuristic_historical,ON,8,0.5737417865879896,0.19822481417482288,4.026520778921187,0.06869934388267078,5472.637918185969,5460.0,2591,0.17367811655731377,3.598611111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,9,0.5359772296327373,0.18502876639726207,2.4240403479048176,0.03892455858747994,5468.246592753416,5460.0,2492,0.17897271268057785,3.459722222222222,False
Tongxiang_Bus Station,22,heuristic_historical,ON,10,0.5334110787150781,0.1841630492357394,1.5213496150069707,0.027849185946872322,5468.8453545456,5460.0,2334,0.1803770351328192,3.2402777777777776,False
Tongxiang_Bus Station,22,heuristic_historical,ON,11,0.6013790537739045,0.20779849167269931,4.485381339392725,0.07572738142686329,5473.300221282808,5460.0,2509,0.18453567158230372,3.4805555555555556,False
Tongxiang_Bus Station,22,heuristic_historical,ON,12,0.5563441128210878,0.192305188813988,4.2378608825418675,0.05704971475142624,5475.233979501382,5460.0,2454,0.18255908720456399,3.408333333333333,False
Tongxiang_Bus Station,22,heuristic_historical,ON,13,0.5769326249480299,0.19927055880744393,3.3922826283412095,0.060452418096723866,5471.081916704304,5460.0,2564,0.18798751950078002,3.561111111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,14,0.543076807013702,0.18750444162390234,4.428304711333865,0.0572959604286892,5468.969245169178,5460.0,2426,0.1834295136026381,3.3694444444444445,False
Tongxiang_Bus Station,22,heuristic_historical,ON,15,0.5491895925351524,0.18970234243178877,3.9810672482533054,0.05562322371092164,5471.489527411607,5460.0,2463,0.1810799837596427,3.4208333333333334,False
Tongxiang_Bus Station,22,heuristic_historical,ON,16,0.5585234554180125,0.19294567234499138,4.255401179600776,0.054878048780487805,5472.034200707444,5460.0,2460,0.17886178861788618,3.4166666666666665,False
Tongxiang_Bus Station,22,heuristic_historical,ON,17,0.5747819240174454,0.19870807496841625,6.554591180382719,0.07873090481786134,5476.0523530384735,5460.0,2553,0.190755973364669,3.5458333333333334,False
Tongxiang_Bus Station,22,heuristic_historical,ON,18,0.5539419896903878,0.19119079051879082,1.949287309266254,0.0337261275904104,5467.11059674377,5460.0,2461,0.17431938236489233,3.4138888888888888,False
Tongxiang_Bus Station,22,heuristic_historical,ON,19,0.6148139600260706,0.2126187147845569,4.837625396320899,0.07081038552321008,5477.885443662615,5460.0,2542,0.18253343823760818,3.5305555555555554,False
Tongxiang_Bus Station,22,heuristic_historical,ON,20,0.5521497031528242,0.19076541277211476,4.660231303028059,0.06188925081433225,5472.6537405634435,5460.0,2456,0.18444625407166124,3.411111111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,21,0.5710299394482528,0.19735214427637335,3.695917749507616,0.075,5474.420427689396,5460.0,2520,0.18373015873015874,3.5,False
Tongxiang_Bus Station,22,heuristic_historical,ON,22,0.5728911195310683,0.19793176700094295,5.0275482882687035,0.07794294897549217,5472.661527484036,5460.0,2489,0.18119726797910807,3.4541666666666666,False
Tongxiang_Bus Station,22,heuristic_historical,ON,23,0.5856397251549459,0.2026818772605552,5.847186310212175,0.06121627064035441,5482.006766118504,5460.0,2483,0.18807893677003626,3.448611111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,24,0.5970866501023154,0.20667921942987313,6.9559848266437525,0.0974459724950884,5482.954333693778,5460.0,2545,0.18349705304518665,3.5319444444444446,False
Tongxiang_Bus Station,22,heuristic_historical,ON,25,0.5804822742218717,0.20086505460413923,7.884279965934165,0.09903381642512077,5481.136300319579,5460.0,2484,0.17431561996779388,3.448611111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,26,0.5934994914819013,0.2050306580101521,8.783481184369798,0.09606109324758842,5472.095038820849,5460.0,2488,0.18086816720257234,3.4541666666666666,False
Tongxiang_Bus Station,22,heuristic_historical,ON,27,0.5541322459091567,0.19122117555520524,2.755761617111799,0.0575093090608192,5466.102077898224,5460.0,2417,0.18576748034753826,3.3513888888888888,False
Tongxiang_Bus Station,22,heuristic_historical,ON,28,0.5655189156453617,0.19515493346306712,2.5401504514969044,0.0551695954229669,5466.225904269339,5460.0,2447,0.20228851655087862,3.3986111111111112,False
Tongxiang_Bus Station,22,heuristic_historical,ON,29,0.5897062519685045,0.20379751704208346,4.613083041718888,0.07094728497820056,5474.170672552093,5460.0,2523,0.19540229885057472,3.5027777777777778,False
Tongxiang_Bus Station,22,heuristic_historical,ON,30,0.5661819390386591,0.19582010442914008,6.334595424487422,0.079296875,5478.434122120218,5460.0,2560,0.15390625,3.5555555555555554,False
Tongxiang_Bus Station,22,heuristic_historical,ON,31,0.5443104656967762,0.1879111485453817,3.0542333711865512,0.05960531614981877,5468.409631162591,5460.0,2483,0.1792186870720902,3.4458333333333333,False
Tongxiang_Bus Station,22,heuristic_historical,ON,32,0.5743354417081731,0.19871384266356446,7.296897852722957,0.08475894245723173,5480.468449638546,5460.0,2572,0.1749611197511664,3.5694444444444446,False
Tongxiang_Bus Station,22,heuristic_historical,ON,33,0.5638805984075996,0.19490765129010487,2.282982119048476,0.041969330104923326,5475.1612400815175,5460.0,2478,0.1791767554479419,3.4402777777777778,False
Tongxiang_Bus Station,22,heuristic_historical,ON,34,0.5826384535646404,0.2014117851540462,4.494710063483258,0.0692399522483088,5475.7159561322005,5460.0,2513,0.18066056506167927,3.488888888888889,False
Tongxiang_Bus Station,22,heuristic_historical,ON,35,0.5658987439269135,0.19549650018453585,6.018528859373203,0.0664763458401305,5472.117752788272,5460.0,2452,0.18433931484502447,3.4055555555555554,False
Tongxiang_Bus Station,22,heuristic_historical,ON,36,0.537410345041882,0.18577864731860344,4.180415027444942,0.044902912621359224,5475.766889633176,5460.0,2472,0.1783980582524272,3.4305555555555554,False
Tongxiang_Bus Station,22,heuristic_historical,ON,37,0.6130559046942934,0.21206733995553576,10.515983511802357,0.11570247933884298,5479.348032004943,5460.0,2541,0.19795356158992522,3.522222222222222,False
Tongxiang_Bus Station,22,heuristic_historical,ON,38,0.5959260017692884,0.20613902759653988,5.468725612524513,0.09681227863046045,5479.274586835906,5460.0,2541,0.19323101141282958,3.5277777777777777,False
Tongxiang_Bus Station,22,heuristic_historical,ON,39,0.5785315171400052,0.2000913389005134,6.2087169581850965,0.07151370679380215,5478.4341289691965,5460.0,2517,0.18196265395311878,3.4944444444444445,False
Tongxiang_Bus Station,22,heuristic_historical,ON,40,0.5411782373875985,0.18706718037365527,5.118424363294369,0.05707196029776675,5475.357160373874,5460.0,2418,0.17990074441687345,3.3541666666666665,False
Tongxiang_Bus Station,22,heuristic_historical,ON,41,0.6038663124535912,0.2085954441692248,7.1936353516263845,0.077345897133883,5471.661140054826,5460.0,2547,0.17000392618767177,3.536111111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,42,0.5485080575591682,0.18968324612295512,4.826871843185373,0.055946953999171156,5477.736520330882,5460.0,2413,0.1840033153750518,3.35,False
Tongxiang_Bus Station,22,heuristic_historical,ON,43,0.5550483925047374,0.19165367855962026,3.926763047774482,0.06351132686084142,5469.422683461738,5460.0,2472,0.17435275080906149,3.4319444444444445,False
Tongxiang_Bus Station,22,heuristic_historical,ON,44,0.5336707410413113,0.18429901611436333,1.9259766211376095,0.03175895765472313,5470.22010154672,5460.0,2456,0.1767100977198697,3.408333333333333,False
Tongxiang_Bus Station,22,heuristic_historical,ON,45,0.5741348229959636,0.19835058431563374,3.592253433808502,0.07122153209109731,5472.361420553874,5460.0,2415,0.17598343685300208,3.352777777777778,False
Tongxiang_Bus Station,22,heuristic_historical,ON,46,0.5525707751243272,0.19078472690903475,4.199480276318657,0.07236304170073589,5469.037108520914,5460.0,2446,0.19705641864268192,3.3958333333333335,False
Tongxiang_Bus Station,22,heuristic_historical,ON,47,0.5518718710555395,0.1905821646306697,3.7934670451860493,0.050443906376109765,5470.1492249928415,5460.0,2478,0.1642453591606134,3.438888888888889,False
Tongxiang_Bus Station,22,heuristic_historical,ON,48,0.5668493141808543,0.195857751801162,4.458155754184328,0.04765751211631664,5473.036150733676,5460.0,2476,0.19143780290791598,3.436111111111111,False
Tongxiang_Bus Station,22,heuristic_historical,ON,49,0.5789699646138112,0.20005647069744975,3.6555377124323707,0.0686125852918878,5473.331415320211,5460.0,2638,0.1853677028051554,3.661111111111111,False
Tongxiang_Bus Station,24,heuristic_historical,ON,0,0.5172836055936522,0.16369824949149847,1.9310051451374015,0.04012841091492777,5468.384693860103,5460.0,2492,0.19101123595505617,3.459722222222222,False
Tongxiang_Bus Station,24,heuristic_historical,ON,1,0.5538324250169895,0.17545836349356023,2.9096372549567864,0.05423865006026517,5474.43664223111,5460.0,2489,0.18159903575733227,3.451388888888889,False
Tongxiang_Bus Station,24,heuristic_historical,ON,2,0.5678161029748395,0.17999138698487765,6.194401993923552,0.08157467532467533,5477.567738575572,5460.0,2464,0.1810064935064935,3.4208333333333334,False
Tongxiang_Bus Station,24,heuristic_historical,ON,3,0.5620886855026584,0.17793293121831388,3.72823378242784,0.048672566371681415,5470.099524780279,5460.0,2486,0.18061142397425584,3.451388888888889,False
Tongxiang_Bus Station,24,heuristic_historical,ON,4,0.5532319283257359,0.17512932162151573,3.107709033196925,0.04887820512820513,5470.101277014482,5460.0,2496,0.18108974358974358,3.463888888888889,False
Tongxiang_Bus Station,24,heuristic_historical,ON,5,0.5612210726628246,0.1778750094045522,5.974885978943575,0.06145022531749283,5476.772545134446,5460.0,2441,0.17738631708316263,3.390277777777778,False
Tongxiang_Bus Station,24,heuristic_historical,ON,6,0.563822943240495,0.17859144899150944,2.463732041253687,0.048301268931641425,5473.456296114123,5460.0,2443,0.1952517396643471,3.3916666666666666,False
Tongxiang_Bus Station,24,heuristic_historical,ON,7,0.551533238644894,0.1745509528647171,3.9610566766036466,0.052758759565042286,5468.82808534469,5460.0,2483,0.17680225533628674,3.4472222222222224,False
Tongxiang_Bus Station,24,heuristic_historical,ON,8,0.5737417865879896,0.1817060796602543,4.026520778921187,0.06869934388267078,5472.637918185969,5460.0,2591,0.17367811655731377,3.598611111111111,False
Tongxiang_Bus Station,24,heuristic_historical,ON,9,0.5359772296327373,0.16960970253082355,2.4240403479048176,0.03892455858747994,5468.246592753416,5460.0,2492,0.17897271268057785,3.459722222222222,False
Tongxiang_Bus Station,24,heuristic_historical,ON,10,0.5334110787150781,0.16881612846609445,1.5213496150069707,0.027849185946872322,5468.8453545456,5460.0,2334,0.1803770351328192,3.2402777777777776,False
